zid,statusType,statusText,timeOnZillow,price,pricePerSqFt,zestimate,zestimatePerSqFt,rentZestimate,area,lotSize,lotAreaUnit,beds,baths,address,addressStreet,addressCity,addressState,addressZipcode,latitude,longitude,brokerName,isZillowOwned,dateSold,soldPrice,detailUrl,image,sourceUrl
"2333222","FOR_SALE","Multi-family home for sale","","224950","","223200","","1406","","8712","sqft","","2","3012 College Ave, Kansas City, MO 64128","3012 College Ave","Kansas City","MO","64128","39.070816","-94.54516","KW KANSAS CITY METRO","false","","","https://www.zillow.com/homedetails/3012-College-Ave-Kansas-City-MO-64128/2333222_zpid/","https://photos.zillowstatic.com/fp/04eba82c71cb10ab9749e1d488c846c3-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2344215","FOR_SALE","House for sale","","425000","266","422600","264","2699","1598","4791.6","sqft","3","3","4467 Pennsylvania Ave, Kansas City, MO 64111","4467 Pennsylvania Ave","Kansas City","MO","64111","39.045506","-94.59298","Compass Realty Group","false","","","https://www.zillow.com/homedetails/4467-Pennsylvania-Ave-Kansas-City-MO-64111/2344215_zpid/","https://photos.zillowstatic.com/fp/90866a9e397a452ff9bfccb240454985-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2441528","FOR_SALE","House for sale","","297000","128","298800","129","1867","2318","0.2907483930211203","acres","3","3","9412 Ralston Ave, Kansas City, MO 64138","9412 Ralston Ave","Kansas City","MO","64138","38.951412","-94.45834","ReeceNichols - Lees Summit","false","","","https://www.zillow.com/homedetails/9412-Ralston-Ave-Kansas-City-MO-64138/2441528_zpid/","https://photos.zillowstatic.com/fp/d11023d2417d7a996aa8130eafd8f432-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"326648026","FOR_SALE","New construction","","399900","205","386500","198","1990","1950","0","sqft","4","3","8501 NE 104th Ter, Kansas City, MO 64157","8501 NE 104th Ter","Kansas City","MO","64157","39.281395","-94.47901","Reliable Home Group","false","","","https://www.zillow.com/homedetails/8501-NE-104th-Ter-Kansas-City-MO-64157/326648026_zpid/","https://photos.zillowstatic.com/fp/6dc0f58596bca704aa27eac91d195755-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"61636007","FOR_SALE","House for sale","","499950","125","499400","125","2602","4003","0.3616620752984389","acres","5","4","7721 Teal Pl, Kansas City, MO 64139","7721 Teal Pl","Kansas City","MO","64139","38.97819","-94.39228","ReeceNichols - Lees Summit","false","","","https://www.zillow.com/homedetails/7721-Teal-Pl-Kansas-City-MO-64139/61636007_zpid/","https://photos.zillowstatic.com/fp/71f4e420696a0f51854a1663b0f4f4fa-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2067375371","FOR_SALE","House for sale","","434900","196","408200","184","2596","2218","10300","sqft","4","4","11715 N Laurel Ave, Kansas City, MO 64157","11715 N Laurel Ave","Kansas City","MO","64157","39.306175","-94.466194","ReeceNichols-KCN","false","","","https://www.zillow.com/homedetails/11715-N-Laurel-Ave-Kansas-City-MO-64157/2067375371_zpid/","https://photos.zillowstatic.com/fp/7428c679ffb77900055370deec7366c4-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2353037","FOR_SALE","House for sale","","9350000","745","8180600","652","48852","12554","3.4","acres","8","9","1228 W 56th St, Kansas City, MO 64113","1228 W 56th St","Kansas City","MO","64113","39.02693","-94.60578","Keller Williams Realty Partner","false","","","https://www.zillow.com/homedetails/1228-W-56th-St-Kansas-City-MO-64113/2353037_zpid/","https://photos.zillowstatic.com/fp/431cdc1bf1fabe780fb04e55748276eb-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2363648","FOR_SALE","House for sale","","185000","149","183000","147","1400","1244","9583.2","sqft","3","2","7508 E 49th Ter, Kansas City, MO 64129","7508 E 49th Ter","Kansas City","MO","64129","39.03429","-94.49696","T Nick Real Estate Services, I","false","","","https://www.zillow.com/homedetails/7508-E-49th-Ter-Kansas-City-MO-64129/2363648_zpid/","https://photos.zillowstatic.com/fp/876686ab15d9ad1e708d2ec534ba3b9a-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2431411","FOR_SALE","House for sale","","289950","116","284400","114","2178","2493","10362","sqft","4","3","9818 Walnut St, Kansas City, MO 64114","9818 Walnut St","Kansas City","MO","64114","38.94965","-94.59074","John Moffitt \u0026 Associates","false","","","https://www.zillow.com/homedetails/9818-Walnut-St-Kansas-City-MO-64114/2431411_zpid/","https://photos.zillowstatic.com/fp/cecd67c407f1dbe981994b5d3a447947-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2433929","FOR_SALE","House for sale","","125000","88","125900","88","1450","1424","7840.8","sqft","3","2","9705 Hardesty Ave, Kansas City, MO 64137","9705 Hardesty Ave","Kansas City","MO","64137","38.94852","-94.525894","Realty Platinum Professionals","false","","","https://www.zillow.com/homedetails/9705-Hardesty-Ave-Kansas-City-MO-64137/2433929_zpid/","https://photos.zillowstatic.com/fp/9f4ff75896a7f9a5d7d57dab8673741b-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"66449461","FOR_SALE","House for sale","","172000","115","164400","110","1500","1496","0.25","acres","2","1","5108 NE 45th St, Kansas City, MO 64117","5108 NE 45th St","Kansas City","MO","64117","39.17573","-94.51991","Berkshire Hathaway HomeServices Alliance Real Estate","false","","","https://www.zillow.com/homedetails/5108-NE-45th-St-Kansas-City-MO-64117/66449461_zpid/","https://photos.zillowstatic.com/fp/5ba5b0036734f4bf3be4218244c86450-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2461162","FOR_SALE","House for sale","","130000","94","131900","95","1329","1387","7863","sqft","3","2","10739 Stark Ave, Kansas City, MO 64134","10739 Stark Ave","Kansas City","MO","64134","38.926632","-94.487175","Realty Executives","false","","","https://www.zillow.com/homedetails/10739-Stark-Ave-Kansas-City-MO-64134/2461162_zpid/","https://photos.zillowstatic.com/fp/24eaafb6f7a66099cced2cb7cc71cc23-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2056459237","FOR_SALE","House for sale","","500000","105","502300","106","2889","4759","0.2817493112947658","acres","3","3","3232 Windsor Ave S, Kansas City, MO 64123","3232 Windsor Ave S","Kansas City","MO","64123","39.114605","-94.54259","Keller Williams KC North","false","","","https://www.zillow.com/homedetails/3232-Windsor-Ave-S-Kansas-City-MO-64123/2056459237_zpid/","https://photos.zillowstatic.com/fp/418c205d0ce7220d803ea172f001429a-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"66449356","FOR_SALE","House for sale","","169000","212","167800","211","1300","796","0.28000459136822775","acres","3","1","4631 N Brighton Ave, Kansas City, MO 64117","4631 N Brighton Ave","Kansas City","MO","64117","39.17828","-94.52103","Keller Williams KC North","false","","","https://www.zillow.com/homedetails/4631-N-Brighton-Ave-Kansas-City-MO-64117/66449356_zpid/","https://photos.zillowstatic.com/fp/d57720794bd449686b87f3250117b56e-p_e.jpg","https://www.zillow.com/kansas-city-mo/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-96.1006787065811%2C%22east%22%3A-93.35135009329986%2C%22south%22%3A38.694805385673604%2C%22north%22%3A39.610631280801506%7D%2C%22usersSearchTerm%22%3A%22Kansas%20City%2C%20MO%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A18795%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"